75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,105,0
75,103,2
75,103,2
75,102,3
75,102,3
75,102,3
75,102,3
75,102,3
75,102,3
75,102,2
75,102,2
75,102,2
75,102,2
75,102,2
75,102,2
75,102,2
75,101,3
75,101,3
75,101,3
75,101,3
75,101,3
75,101,3
75,101,3
75,100,4
75,100,4
75,100,4
75,100,4
75,99,5
75,99,5
75,99,5
75,99,5
75,99,5
75,99,5
75,99,5
75,99,5
75,99,5
75,99,5
75,99,4
75,98,5
74,98,5
74,98,5
74,98,5
74,98,5
74,98,5
74,98,5
74,98,5
74,98,5
74,98,5
74,98,5
74,98,5
74,97,6
74,95,8
74,94,8
74,94,8
74,94,8
74,94,8
73,94,8
73,94,8
73,94,8
73,94,8
73,94,8
73,94,8
73,94,8
73,94,8
73,94,8
73,94,8
73,94,8
75,105,8
75,109,8
78,109,8
78,109,8
78,112,8
78,112,8
78,113,8
78,123,9
78,123,9
78,123,9
78,128,10
78,128,10
78,128,10
78,128,10
78,130,11
78,133,11
78,133,11
78,135,11
81,135,11
81,137,11
81,136,11
81,135,12
81,132,15
81,132,15
81,137,15
81,136,16
84,136,16
83,136,15
83,136,15
82,136,15
82,136,15
82,136,15
83,141,16
81,147,15
81,147,15
81,149,15
81,149,15
83,149,15
83,147,17
83,147,17
82,149,17
82,148,18
82,152,17
82,152,17
84,151,18
84,151,18
84,151,18
84,151,17
84,151,17
84,151,17
84,150,18
83,150,17
83,150,17
83,150,17
85,149,18
85,149,18
84,149,18
84,149,18
84,149,18
84,149,17
85,149,17
85,149,17
84,149,17
84,149,17
84,147,19
84,146,20
84,146,20
84,146,20
84,146,20
84,144,22
84,142,24
84,145,24
84,145,24
84,145,24
84,145,23
84,145,23
83,145,25
83,145,25
86,145,25
86,144,26
86,143,27
86,143,30
86,142,31
86,142,29
86,142,29
86,142,29
86,142,29
86,140,31
86,140,31
86,140,31
86,143,32
86,143,34
86,143,34
86,143,34
86,142,34
86,143,35
86,143,35
86,143,35
86,143,35
86,143,34
86,143,33
86,141,35
85,141,35
85,141,34
85,141,34
85,141,34
85,141,34
85,141,34
84,141,34
84,140,35
83,140,35
86,139,36
86,138,36
86,138,36
86,138,36
89,137,37
89,144,38
88,144,38
86,144,38
86,144,37
86,143,38
86,144,38
86,146,38
86,144,39
86,144,39
86,144,39
86,144,39
86,147,40
86,149,40
86,148,42
86,148,42
86,148,42
88,151,42
87,151,42
87,150,43
87,150,43
85,150,42
85,153,43
85,153,43
85,153,42
85,153,42
85,153,42
84,151,44
85,151,43
84,151,43
83,150,44
83,150,43
83,150,43
82,150,43
82,150,43
82,150,43
82,154,45
82,154,45
83,154,45
83,153,46
83,152,47
83,151,48
85,150,49
85,149,49
85,148,50
85,148,49
85,148,48
87,151,49
87,151,48
87,151,48
86,148,51
88,153,50
88,152,51
88,152,51
89,152,49
89,151,50
89,150,50
88,149,51
88,154,51
88,153,51
88,153,51
87,153,51
87,151,53
87,150,54
90,148,55
90,148,55
89,147,56
89,149,56
89,148,57
88,147,58
88,146,59
88,146,59
87,149,59
87,151,59
87,151,59
88,150,59
88,150,59
88,150,59
88,149,60
88,155,60
88,155,60
88,154,61
87,154,61
87,154,61
88,153,62
87,153,61
87,153,61
87,153,61
87,153,60
87,153,60
87,152,61
87,151,62
87,151,62
86,152,64
86,152,64
86,151,65
87,150,66
86,150,66
86,149,67
86,149,66
86,154,65
86,154,65
89,152,66
90,151,66
90,149,67
90,149,67
90,149,67
90,149,66
90,149,66
90,146,70
90,145,71
90,150,71
89,149,71
92,149,69
92,149,68
92,148,68
92,148,68
92,146,70
92,154,70
92,154,68
92,153,68
92,152,68
92,152,67
92,149,70
91,148,69
91,148,69
90,147,70
90,145,71
90,145,71
92,148,71
92,148,71
92,153,71
92,152,71
92,152,71
92,152,71
92,151,72
92,151,71
92,151,70
92,151,70
92,149,71
92,156,71
92,155,71
91,154,72
91,154,71
93,152,73
93,150,75
93,149,76
93,149,79
96,149,78
96,148,78
95,154,77
94,152,78
94,152,78
94,152,77
94,152,77
94,151,78
94,150,77
94,150,77
95,150,77
95,150,76
95,149,77
95,147,79
95,148,79
95,150,78
94,150,78
94,150,77
96,155,76
99,152,78
99,151,79
103,150,79
103,150,78
102,150,78
102,148,80
102,150,81
102,150,79
102,148,80
102,148,80
102,148,80
103,148,80
103,146,81
103,145,81
103,145,80
105,145,80
104,145,80
104,145,80
103,144,80
102,149,79
102,147,81
100,147,79
100,146,80
100,145,81
100,144,82
100,144,81
100,148,77
100,148,76
101,150,78
101,150,78
101,150,78
101,149,80
101,148,80
100,147,80
100,145,81
100,145,81
100,143,83
100,143,82
100,145,82
102,145,81
102,143,81
102,143,81
102,143,80
105,143,80
107,142,81
107,141,82
107,141,82
107,141,81
106,147,81
106,147,80
106,147,80
109,146,81
109,142,85
109,142,85
109,142,84
109,142,82
108,141,81
108,141,79
108,140,80
108,139,80
108,139,80
108,144,77
109,142,79
109,141,80
109,140,81
109,140,80
109,140,80
108,142,79
108,142,79
111,142,79
111,142,79
111,142,79
111,142,77
110,141,76
110,140,76
110,140,75
110,144,76
110,144,76
112,144,74
112,143,72
112,142,72
112,141,72
114,141,70
114,141,69
114,141,69
114,143,69
113,143,69
113,143,68
116,143,68
116,148,65
114,152,64
114,152,63
113,150,65
113,148,67
113,147,68
113,145,70
113,144,70
114,144,70
114,142,69
116,141,69
116,141,68
116,140,68
117,139,68
117,144,66
117,151,65
116,150,64
116,149,64
115,149,64
115,149,64
115,148,65
115,147,66
115,147,65
115,147,64
115,152,62
115,152,62
116,152,61
116,151,61
115,150,58
115,150,58
115,149,59
115,149,59
114,149,58
114,152,58
114,152,57
116,151,57
116,150,57
119,149,58
121,148,58
121,152,58
121,152,56
121,151,57
121,151,56
121,150,57
121,150,57
121,150,56
121,150,56
121,150,54
124,150,54
123,147,57
123,149,57
123,148,57
122,147,58
122,147,58
122,147,58
120,145,60
120,145,60
120,144,62
121,143,62
121,142,63
121,142,62
121,141,63
121,141,62
121,144,61
121,142,63
124,142,63
123,142,63
123,141,65
123,141,65
122,141,65
121,146,64
124,146,63
124,145,62
124,145,61
126,145,62
126,145,61
126,144,61
126,143,62
126,146,62
126,145,63
126,144,64
126,141,66
126,145,65
125,144,65
127,148,64
125,151,64
127,151,64
127,150,64
126,150,61
129,147,63
129,146,64
132,145,65
133,148,63
134,154,63
136,154,62
136,153,62
136,152,63
136,150,63
136,150,64
136,149,65
136,149,65
136,149,65
135,148,66
135,148,65
135,149,66
138,149,67
138,148,67
138,148,67
138,148,66
140,147,66
139,147,66
139,146,67
139,146,64
139,147,67
139,147,67
139,147,65
139,147,65
137,147,65
137,147,64
138,147,63
137,147,62
137,150,62
136,150,61
136,147,64
139,147,64
140,149,64
140,148,64
140,148,63
139,147,64
139,146,64
139,146,61
144,144,63
144,143,63
144,144,63
145,144,63
145,142,63
144,141,64
144,147,64
144,146,64
144,144,66
144,144,64
144,143,65
144,142,66
144,146,66
144,146,65
144,146,64
147,145,65
147,145,63
147,144,61
146,143,62
146,143,62
145,143,62
145,142,61
145,141,61
145,141,61
147,138,64
147,141,66
146,138,69
145,136,71
145,136,69
144,139,70
144,138,70
144,136,71
144,135,71
144,134,70
143,133,70
143,131,72
143,130,72
142,129,73
142,129,71
142,129,71
142,128,70
142,127,71
142,126,72
142,126,72
142,129,74
142,128,75
142,126,77
141,124,78
141,127,78
140,126,79
140,126,77
140,125,78
140,125,77
140,125,75
140,125,75
142,125,71
142,132,74
142,131,74
142,131,74
142,131,72
142,131,71
142,131,70
142,132,72
142,132,72
142,132,72
142,130,74
141,129,72
141,128,73
141,128,72
141,127,71
141,126,71
144,126,71
147,126,70
147,123,71
147,123,71
147,122,72
148,120,72
147,119,73
147,118,74
146,118,74
146,118,73
146,117,73
146,117,73
144,117,73
145,117,73
145,115,74
145,118,74
145,117,75
145,115,76
145,115,75
144,115,75
144,115,75
144,115,74
144,113,76
144,113,75
144,113,74
144,113,73
142,113,72
142,113,73
142,113,73
142,113,71
146,113,70
144,118,70
147,117,71
150,115,71
150,115,70
149,115,70
149,125,68
149,125,68
149,124,69
151,123,68
151,125,68
151,122,71
150,121,71
150,121,71
150,120,72
150,120,72
150,120,69
150,118,71
150,118,70
150,117,70
150,117,68
150,117,67
150,117,67
150,116,67
150,115,67
150,115,67
150,121,66
150,122,64
151,122,64
151,128,64
151,128,63
151,126,65
151,126,66
150,125,66
150,125,64
150,125,63
152,124,61
151,122,62
150,122,61
150,122,60
150,122,59
150,122,59
150,122,58
150,120,60
150,120,58
149,119,58
152,118,58
152,118,58
151,118,57
151,115,59
151,114,59
151,114,59
151,114,59
151,113,60
151,112,61
151,112,60
151,112,60
151,111,61
150,111,60
150,109,61
152,108,60
152,108,60
152,108,59
152,106,60
152,105,61
152,105,59
152,104,59
152,104,58
151,109,59
150,109,59
150,109,59
150,109,59
150,108,60
150,108,60
151,108,58
151,108,57
151,108,55
151,108,54
151,107,54
151,107,54
152,106,55
152,106,55
152,106,55
151,106,55
151,105,54
151,103,55
151,102,56
151,102,55
151,102,55
151,102,55
151,101,56
151,101,55
151,99,56
151,99,56
151,97,58
151,96,58
151,96,56
150,96,56
151,97,56
151,97,56
151,97,56
151,97,56
151,98,57
150,98,57
150,98,57
150,98,57
150,101,57
150,101,57
150,101,56
150,101,55
154,101,55
153,101,55
153,101,55
153,100,55
153,110,54
153,109,54
153,109,53
152,107,54
151,106,53
151,105,53
151,105,53
151,105,53
150,104,52
153,103,52
152,103,51
152,102,52
151,102,52
151,108,51
150,109,51
151,113,51
151,111,53
151,110,54
151,110,52
150,109,50
150,108,51
150,108,51
150,108,51
150,107,52
150,105,54
150,105,54
156,104,54
156,104,53
156,103,54
156,103,54
156,102,55
156,102,54
156,101,55
156,101,55
155,101,52
155,99,52
155,99,51
155,99,51
154,98,51
154,97,51
154,96,52
154,98,52
154,97,52
154,97,52
154,97,52
154,97,50
153,96,50
153,96,49
153,96,49
153,96,49
153,96,48
152,96,48
151,96,48
151,98,47
150,98,46
150,97,47
150,97,46
150,97,46
149,97,46
153,101,44
151,100,44
150,98,46
150,98,45
150,98,45
150,98,43
150,98,41
150,98,41
150,98,41
150,97,42
150,97,42
152,97,42
152,103,42
152,102,42
151,101,43
151,100,44
151,100,43
151,100,43
151,105,41
151,105,41
151,104,42
150,104,42
150,103,42
150,102,43
152,102,43
152,101,44
152,100,45
152,100,44
151,99,45
151,99,45
150,98,45
150,98,45
149,97,46
148,97,45
149,97,45
148,97,45
146,97,45
145,97,45
147,97,45
147,97,45
147,96,45
150,96,43
150,96,42
149,96,42
150,102,42
150,101,43
150,101,43
150,101,43
150,100,42
150,100,41
148,100,40
149,103,43
151,106,42
151,106,42
151,106,42
151,105,43
151,104,43
151,103,44
151,102,44
151,102,44
150,102,43
150,102,43
149,110,42
149,109,42
152,108,43
152,107,44
152,113,44
152,112,45
152,109,47
152,108,48
152,108,48
152,108,48
152,113,48
152,113,48
152,112,49
152,111,49
152,111,48
152,111,46
152,110,47
152,110,46
152,112,45
152,111,46
151,111,46
151,111,46
151,111,45
150,114,43
150,114,43
150,114,42
151,114,42
151,114,42
151,114,42
151,114,42
149,114,42
149,114,40
148,114,40
152,114,39
152,114,39
152,114,39
152,114,39
152,114,39
152,114,39
152,114,39
152,112,41
151,112,40
151,111,41
151,110,42
150,110,42
150,108,43
149,106,45
149,106,44
148,105,45
150,109,45
150,109,44
150,108,44
150,108,44
150,108,44
150,113,43
152,113,42
152,112,43
152,111,44
151,111,43
151,111,43
151,110,44
151,110,44
151,110,44
151,109,45
151,109,45
150,109,45
150,109,45
150,109,45
150,111,43
150,111,43
149,111,43
153,110,44
153,108,46
152,108,46
152,107,47
152,107,47
152,107,47
152,107,46
152,107,46
151,106,47
151,109,50
151,107,52
151,107,51
151,107,49
151,106,50
150,106,50
150,105,51
150,104,52
150,103,52
150,101,54
149,101,54
150,101,54
150,100,55
150,100,55
150,100,55
150,99,56
150,99,55
150,99,55
158,99,55
158,99,54
158,97,55
158,96,56
158,96,56
158,96,56
157,96,56
157,96,53
157,95,54
157,94,55
157,93,56
156,93,55
156,93,54
156,93,54
156,93,54
155,93,54
155,93,53
155,92,54
155,92,54
155,92,54
155,92,53
155,92,53
154,92,53
154,92,52
154,91,53
154,90,52
154,96,52
154,95,53
154,94,54
154,94,54
154,94,54
154,94,53
154,94,53
152,94,52
152,93,53
152,93,53
151,93,53
151,92,54
150,91,54
150,90,54
150,90,53
150,89,54
150,89,54
150,90,54
153,90,54
153,93,53
152,92,53
152,92,51
152,91,52
152,90,53
152,90,53
152,90,53
151,90,53
150,90,53
150,90,53
150,89,54
150,89,53
153,89,53
153,95,53
151,94,52
151,94,52
151,94,51
150,95,50
150,95,49
149,94,49
156,94,47
156,98,47
156,98,46
156,95,48
156,95,47
156,95,46
155,95,46
155,95,45
155,95,45
155,95,45
155,95,45
155,95,45
154,97,45
154,97,44
154,97,43
153,100,44
153,100,43
153,100,43
153,100,43
153,100,43
153,100,43
153,99,44
153,99,42
153,108,41
153,108,40
152,108,39
152,108,39
152,108,39
152,107,40
152,107,40
151,105,42
150,104,42
150,104,42
150,104,42
150,104,42
150,104,42
150,104,42
150,104,41
150,104,41
150,103,41
151,103,41
151,103,41
151,102,42
151,101,42
151,101,42
151,101,40
151,101,40
151,101,39
151,101,39
151,101,39
151,101,39
151,101,38
151,100,39
150,99,40
150,99,40
150,98,40
150,98,40
150,97,41
154,97,41
154,97,41
153,96,42
152,96,42
152,96,42
151,99,43
150,99,43
150,98,44
154,98,42
154,98,41
154,98,41
152,98,41
152,98,41
152,97,42
152,97,41
152,97,41
152,97,41
152,96,42
151,96,41
150,96,41
150,96,41
150,95,41
150,96,40
150,97,40
150,102,40
150,102,40
150,102,40
149,102,40
152,102,38
152,102,38
151,102,37
151,101,38
151,100,39
151,100,39
151,100,39
153,100,38
153,100,38
152,98,40
152,98,39
151,98,40
151,98,39
151,98,39
151,101,39
151,101,39
150,101,38
150,101,38
149,101,38
148,101,38
150,101,36
150,101,36
150,101,36
150,101,36
147,100,37
149,100,35
149,100,35
151,100,35
151,100,35
150,99,36
150,99,34
150,99,32
150,98,33
149,98,33
149,98,33
149,98,33
149,102,33
150,102,33
149,101,34
149,101,34
149,101,34
149,101,33
149,107,33
150,107,33
150,107,32
150,107,32
150,109,31
149,109,31
149,109,30
149,109,30
151,109,29
151,109,29
151,108,30
150,108,29
150,108,29
150,107,30
150,106,31
150,106,29
150,106,29
152,106,29
152,106,29
152,107,30
152,107,30
151,107,30
151,107,30
151,109,29
151,109,29
151,109,28
151,109,28
151,109,28
151,108,29
151,107,30
151,107,30
151,107,30
149,107,30
149,107,30
149,107,30
149,107,30
152,107,30
152,107,29
152,107,29
152,107,27
152,110,26
152,109,27
152,111,27
152,110,27
152,110,26
152,109,27
152,109,27
150,112,27
150,112,27
150,112,27
150,112,27
150,112,27
150,112,27
153,112,27
153,112,27
152,112,27
152,110,29
150,111,29
150,110,29
152,110,29
152,110,29
151,110,29
151,109,29
149,109,29
152,109,29
153,107,31
152,106,31
152,106,31
152,106,30
151,106,30
151,106,30
151,104,32
151,104,32
150,104,31
149,104,31
149,104,31
149,106,31
149,106,30
149,107,30
149,110,30
149,110,30
150,110,30
150,110,30
152,110,29
152,110,28
152,109,29
152,108,29
152,113,30
152,117,29
152,117,28
151,118,28
151,118,28
151,117,29
150,117,29
151,115,29
151,115,28
151,115,28
151,115,28
149,113,30
150,112,30
149,112,30
149,112,30
149,112,30
150,112,30
150,112,29
150,112,29
150,110,30
149,110,30
148,110,30
148,110,29
148,109,30
148,109,30
151,109,30
151,109,30
150,109,30
149,109,30
149,108,30
148,108,30
147,113,28
147,112,29
150,111,30
150,111,30
150,110,31
150,110,31
150,110,30
148,110,30
148,110,30
146,109,30
146,108,31
145,117,31
144,115,33
144,115,32
144,115,32
144,114,33
144,114,32
142,114,32
140,114,31
142,114,31
143,114,30
142,114,30
143,113,31
143,112,32
143,112,32
143,112,31
143,112,31
143,112,31
143,110,33
144,110,32
143,110,32
143,109,33
142,109,33
142,109,33
142,108,34
142,107,35
141,109,35
141,109,33
141,108,34
141,110,34
141,109,35
141,108,36
144,108,36
144,108,36
145,107,37
145,107,37
148,105,38
147,105,38
146,105,38
146,104,39
146,104,39
149,104,38
149,104,38
148,104,38
148,106,38
148,106,38
149,106,37
149,106,37
148,106,36
146,105,37
147,105,36
146,105,36
146,105,36
146,105,36
145,105,35
145,105,35
145,105,35
144,105,35
144,105,35
