63,119,0,649
63,120,0,542
63,125,0,542
63,125,0,542
63,130,0,542
63,130,0,542
63,129,1,542
63,131,3,542
63,130,4,542
63,131,4,542
66,131,4,541
66,135,4,541
66,134,5,541
66,133,6,541
66,133,6,540
66,133,6,540
66,133,6,540
66,133,6,540
66,133,6,539
66,135,6,540
66,134,7,539
66,140,7,549
66,140,7,543
66,139,8,543
66,139,8,543
66,138,9,543
66,137,10,543
66,145,11,543
66,144,12,543
66,143,13,541
67,143,13,541
67,145,13,541
67,144,14,541
67,144,15,541
67,147,16,541
67,152,16,541
67,151,17,541
67,155,17,539
67,155,17,540
69,154,18,539
69,151,21,538
69,151,21,552
69,151,21,547
69,150,22,546
69,149,23,546
69,150,23,547
69,150,23,547
70,152,24,547
70,152,24,547
70,149,27,547
70,151,28,547
70,155,29,548
70,154,30,547
70,156,30,546
70,155,30,546
70,153,32,546
70,152,33,546
70,152,33,547
70,151,34,546
70,152,34,545
70,151,35,545
70,150,36,545
70,150,36,554
70,149,37,550
70,148,38,551
71,148,38,552
71,148,38,552
70,147,39,552
70,145,41,553
70,143,43,553
70,143,44,554
70,141,46,554
70,141,46,554
70,141,46,555
70,140,47,556
70,141,50,557
71,140,51,557
72,139,52,556
72,139,52,556
72,139,51,554
72,135,55,554
72,135,55,553
75,133,57,565
75,133,57,566
75,135,59,565
75,135,59,565
75,134,60,565
75,134,60,568
77,132,61,569
77,132,61,569
77,132,61,570
78,132,61,570
78,131,61,568
78,131,61,568
78,131,61,569
78,131,62,569
78,130,63,570
78,129,64,569
77,128,65,568
77,128,64,569
77,128,64,571
77,128,64,572
77,126,66,573
78,125,67,582
78,124,67,578
78,123,68,578
78,122,69,579
78,122,69,579
78,120,70,580
77,118,72,579
77,116,74,579
77,116,74,579
77,115,75,579
77,115,75,583
77,115,75,584
77,115,75,585
77,115,75,586
77,115,75,587
77,114,76,586
77,113,77,587
78,113,77,588
78,117,78,591
78,116,79,589
78,114,81,597
78,113,82,598
78,113,82,597
78,113,82,600
78,113,80,599
78,113,80,601
78,116,79,602
78,116,78,604
78,114,80,608
78,113,81,608
81,113,81,610
81,112,82,612
81,112,82,612
81,111,83,616
81,110,83,615
81,109,84,617
80,109,84,619
80,108,85,618
80,107,86,619
80,106,87,618
80,106,87,631
80,106,86,635
80,106,86,633
80,105,87,634
