65,113,0,640
65,113,0,531
65,113,0,531
65,113,0,531
65,113,0,531
65,113,0,531
65,113,0,531
65,112,1,531
65,110,3,531
65,111,3,531
65,115,3,531
65,120,3,530
65,121,3,531
65,121,3,530
65,126,4,530
65,128,5,530
65,127,6,530
65,127,6,530
65,127,6,530
65,127,6,530
65,126,7,530
65,126,7,542
65,130,8,540
65,129,9,540
65,133,9,540
65,133,9,541
65,133,9,540
65,133,9,539
65,136,11,540
65,139,11,540
65,139,11,539
65,138,12,538
65,141,13,538
65,141,13,538
66,139,15,537
66,139,15,537
66,139,15,537
68,139,15,535
68,139,15,535
68,139,15,535
68,139,15,535
68,139,15,549
68,139,17,547
68,138,18,546
68,138,18,547
68,137,19,547
68,137,19,548
68,139,21,548
68,137,23,548
68,136,24,549
68,135,25,548
68,135,25,547
68,135,25,547
68,134,26,547
68,134,26,547
68,140,26,546
68,138,28,546
68,135,31,546
70,134,32,546
70,133,33,546
70,132,34,546
72,132,34,555
72,132,34,559
72,130,36,558
71,134,36,557
70,133,37,559
70,133,37,559
69,135,39,560
69,134,40,560
69,131,43,561
69,130,44,561
69,129,45,559
69,129,45,559
69,128,46,560
69,127,47,558
69,131,48,558
69,131,48,558
69,132,49,558
69,132,49,559
69,131,50,560
69,130,51,560
72,128,53,572
72,128,53,574
72,127,54,571
72,126,55,571
72,123,58,571
72,123,58,572
72,119,62,573
72,117,64,574
72,114,67,573
72,114,67,573
72,114,67,574
71,112,69,575
71,112,69,574
72,111,70,574
72,111,69,575
72,111,69,576
72,111,69,577
72,108,72,578
72,108,72,579
71,112,72,578
73,112,72,592
73,111,73,590
73,107,77,590
75,107,77,591
75,106,78,590
75,106,78,592
75,102,82,595
77,102,82,595
77,102,81,597
77,102,81,598
77,101,82,597
79,101,82,598
79,101,82,598
79,101,82,598
78,101,82,599
78,101,82,600
78,101,82,602
78,101,82,604
78,101,82,605
78,99,84,604
78,98,85,625
78,97,86,621
78,97,86,622
78,97,86,622
78,97,86,623
78,97,85,622
78,97,85,622
78,97,84,623
78,97,84,623
78,97,84,623
78,97,84,625
78,97,83,625
78,96,83,625
78,95,84,627
78,94,85,627
78,94,83,628
78,93,84,629
78,93,83,630
78,92,84,633
78,91,85,631
77,90,86,632
79,90,85,647
78,90,85,648
78,88,87,650
78,88,87,651
78,88,87,651
78,88,87,651
78,86,89,652
78,84,91,654
78,84,91,654
78,84,91,654
78,84,91,658
78,84,91,657
78,84,90,656
78,84,90,659
78,84,90,658
78,84,89,658
78,82,91,658
78,80,93,658
78,79,94,661
78,78,95,664
78,78,95,682
78,78,95,679
80,78,96,679
81,77,97,680
81,77,97,681
81,76,98,682
81,76,98,683
81,76,98,685
81,76,98,685
81,76,98,685
81,76,98,686
82,74,98,687
84,74,98,686
84,74,97,686
84,74,97,689
84,73,98,689
84,73,97,691
84,73,95,690
86,73,95,691
86,73,95,690
86,72,96,711
86,72,96,707
86,72,96,707
85,72,96,706
84,70,98,707
84,70,97,710
84,69,98,714
84,69,98,711
84,68,98,713
84,68,98,713
84,67,99,714
84,67,98,714
84,67,97,714
84,67,97,717
84,66,98,719
84,66,98,721
84,66,97,720
86,66,96,723
86,66,95,722
85,65,96,725
85,65,96,748
85,65,96,746
85,64,96,750
85,64,96,749
85,63,97,754
85,62,98,756
85,62,98,759
85,61,99,761
85,61,99,761
86,61,99,762
86,61,99,762
86,60,99,764
86,60,99,767
86,58,100,769
86,58,100,771
86,58,99,770
86,57,99,770
86,56,99,771
86,53,102,772
86,53,102,771
86,52,101,789
86,52,101,793
86,51,101,794
86,51,101,793
86,51,100,794
86,49,102,794
86,48,100,795
88,48,100,798
88,47,101,799
88,46,101,800
88,45,102,801
88,45,102,801
88,45,102,801
88,45,102,802
88,44,100,806
88,43,100,807
88,43,100,806
88,43,98,807
88,43,97,809
88,43,97,811
88,42,98,813
88,42,98,823
88,42,98,822
88,42,98,826
88,42,98,827
88,47,95,832
88,47,95,831
88,47,95,834
88,47,95,836
88,47,94,838
90,47,91,840
90,47,90,839
90,46,91,839
90,46,91,840
90,46,91,840
90,46,90,842
92,46,89,845
92,46,89,844
91,46,88,846
90,46,87,851
90,46,86,850
90,46,86,870
90,46,85,866
92,47,85,865
92,47,84,865
92,47,83,867
92,47,82,871
94,47,82,877
94,47,82,878
94,47,81,879
94,47,81,879
94,47,81,882
94,47,81,883
94,47,79,886
94,48,79,888
94,47,80,893
94,47,79,896
94,47,79,893
94,46,78,894
94,46,78,895
94,46,78,895
94,44,80,911
94,44,79,918
94,50,79,918
94,50,78,921
94,50,78,924
92,50,77,925
92,55,76,927
92,54,77,929
92,54,76,931
91,53,77,933
90,52,78,935
90,52,78,936
89,52,78,937
91,52,78,941
91,52,78,944
92,52,77,944
91,51,78,944
91,51,78,945
91,51,78,944
91,51,78,946
90,51,77,958
90,51,76,966
90,51,76,963
90,51,76,960
90,51,75,960
90,51,72,962
90,50,71,970
90,50,71,972
90,50,71,972
90,49,71,974
90,48,71,975
90,48,69,976
90,48,67,978
90,47,68,979
89,47,68,987
89,47,68,990
89,46,69,990
88,51,69,992
88,51,68,994
89,51,68,994
89,50,69,1005
91,50,69,1015
91,48,70,1015
91,48,70,1016
91,48,69,1020
91,48,68,1023
91,47,67,1025
91,46,68,1029
91,46,67,1027
91,46,66,1028
91,46,66,1031
91,46,66,1031
91,45,67,1035
91,48,66,1034
91,48,66,1035
91,48,65,1042
91,47,66,1046
91,47,66,1047
91,47,66,1047
92,47,65,1048
93,47,65,1056
93,46,66,1064
93,46,66,1064
93,46,66,1065
95,46,65,1064
95,46,65,1070
95,46,63,1070
94,46,62,1074
94,46,62,1073
94,46,62,1076
94,46,62,1078
94,46,62,1085
96,45,63,1088
96,45,63,1089
96,45,63,1089
95,45,63,1092
95,44,64,1095
95,44,64,1098
95,44,63,1100
95,44,63,1100
95,44,63,1109
95,44,63,1120
95,44,63,1124
95,44,63,1123
94,43,63,1121
94,43,63,1123
94,43,63,1126
95,43,63,1127
95,43,63,1127
95,43,62,1127
95,43,61,1129
95,43,61,1132
95,43,61,1132
95,43,60,1131
95,43,58,1132
95,42,59,1134
95,42,58,1136
95,42,58,1136
95,42,58,1137
95,41,58,1141
95,41,56,1145
94,41,56,1156
94,41,56,1160
94,41,56,1157
94,41,56,1158
94,41,54,1160
94,40,55,1161
94,40,55,1164
94,40,54,1166
93,40,54,1171
93,40,52,1171
93,40,52,1176
93,40,52,1182
93,40,52,1182
94,40,51,1188
94,40,50,1187
94,40,50,1190
94,40,50,1192
94,40,49,1194
93,40,49,1199
93,40,48,1201
93,40,47,1211
93,39,48,1219
93,39,48,1220
93,38,49,1221
92,37,49,1223
92,37,48,1226
92,36,49,1228
92,36,47,1225
92,36,46,1227
94,36,46,1232
94,36,46,1233
94,36,45,1233
94,36,44,1237
94,36,44,1237
94,36,44,1238
93,36,44,1242
93,36,44,1240
93,36,44,1246
93,36,44,1245
93,36,44,1246
93,36,44,1252
94,36,44,1259
94,40,44,1260
94,40,44,1263
93,40,43,1262
93,40,42,1269
93,40,42,1267
93,40,41,1271
93,40,41,1274
94,40,41,1278
93,40,41,1278
93,40,41,1282
94,40,41,1286
93,40,41,1288
93,40,40,1290
93,40,40,1294
93,40,40,1296
93,41,40,1296
93,40,41,1297
93,40,40,1297
93,40,40,1305
93,39,41,1307
93,39,41,1309
93,39,41,1309
93,39,41,1314
93,38,42,1315
95,38,42,1316
97,38,42,1317
97,38,42,1319
97,38,41,1321
98,37,41,1324
98,37,41,1329
98,37,41,1331
98,37,40,1335
100,37,39,1339
100,37,39,1342
102,37,39,1346
102,37,38,1350
102,37,38,1347
102,37,38,1350
102,37,38,1349
102,37,38,1354
102,37,38,1355
102,37,38,1362
102,37,38,1364
101,37,38,1366
101,37,38,1369
101,37,35,1373
101,37,35,1372
101,37,35,1374
103,37,34,1375
102,37,32,1376
101,37,32,1379
101,36,32,1379
101,36,30,1383
101,36,30,1387
101,36,30,1387
101,36,30,1390
101,36,30,1395
101,36,30,1397
103,35,30,1397
103,35,30,1411
103,35,29,1418
102,35,29,1418
102,35,29,1420
102,35,28,1422
102,35,27,1426
102,35,27,1429
102,35,27,1432
102,35,26,1435
102,35,26,1436
102,35,26,1436
102,35,26,1439
102,35,26,1441
102,35,24,1443
102,35,24,1444
102,35,23,1446
102,35,23,1445
102,35,23,1449
102,35,22,1450
104,35,22,1452
104,35,22,1458
103,35,21,1464
103,35,21,1466
103,35,21,1469
103,35,21,1471
102,35,21,1472
102,35,21,1475
102,35,21,1475
103,35,21,1478
103,35,21,1477
103,34,22,1482
102,34,21,1487
101,34,21,1490
101,36,22,1488
101,36,22,1491
101,36,22,1496
101,36,22,1498
101,36,21,1500
101,36,20,1503
100,36,20,1503
100,36,20,1508
100,35,21,1515
100,34,21,1520
100,34,21,1517
101,34,21,1521
103,34,21,1525
103,34,21,1529
103,34,21,1534
103,34,21,1539
102,34,21,1540
102,34,21,1538
102,34,21,1546
102,34,21,1548
102,34,21,1551
102,34,21,1551
102,34,21,1555
102,34,21,1556
102,34,21,1558
102,34,21,1560
102,34,21,1565
102,34,21,1571
102,34,21,1575
102,34,21,1586
102,34,21,1586
102,34,21,1589
103,34,21,1591
102,34,21,1598
102,34,21,1604
102,34,21,1609
102,33,22,1611
102,33,22,1613
102,33,22,1616
102,32,23,1616
102,32,23,1618
104,32,22,1620
104,31,23,1625
104,31,23,1625
104,31,23,1630
104,31,22,1635
104,31,22,1639
104,31,22,1646
104,31,22,1659
104,31,21,1660
104,31,21,1666
104,31,21,1666
104,31,21,1669
103,31,21,1669
103,31,21,1674
103,31,21,1675
103,31,21,1677
103,31,21,1677
103,31,21,1681
102,31,21,1684
102,31,21,1690
100,31,21,1689
100,31,21,1695
100,31,21,1700
99,31,21,1700
99,31,20,1703
99,31,20,1707
99,31,20,1707
99,30,21,1724
99,30,21,1724
99,30,21,1732
99,30,20,1736
99,30,20,1740
99,29,21,1740
99,29,21,1744
99,29,21,1748
99,29,21,1749
98,29,21,1755
98,29,21,1753
98,29,21,1758
98,29,21,1761
98,29,20,1764
98,29,20,1768
98,29,20,1771
98,29,20,1772
98,29,20,1778
